order_id,order_datetime,customer_id,category,product,unit_price,quantity,country,payment_method,is_refunded
ORD-135005,14/03/2024,CUST-10076,Home & Kitchen,Coffee Grinder,127.27,5,CA,apple_pay,true
ORD-146233,28 Dec 2025,CUST-06473,Electronics,Bluetooth Speaker,118.23,1,GB,card,false
ORD-104891,26 May 2024,CUST-03637,Fashion,Leather Belt,54.94,2,DE,card,false
ORD-113208,2025-11-27,CUST-05297,Sports,Dumbbell Set,89.65,1,CA,bank_transfer,false
ORD-125597,15/11/2025,CUST-04550,Books,The Pragmatic Programmer,25.36,1,DE,bank_transfer,false
ORD-141516,17/06/2025,CUST-02661,Grocery,Olive Oil,6.4,4,IN,apple_pay,false
ORD-127659,2024-02-26,CUST-05447,Books,Sapiens,14.69,2,GB,bank_transfer,false
ORD-121148,2025-06-02,CUST-03022,Grocery,Olive Oil,39.51,4,,bank_transfer,false
ORD-109566,2024-04-10,CUST-08787,Sports,Resistance Bands,12.95,1,US,card,false
ORD-109670,2025-04-11,CUST-01766,Fashion,Running Shoes,90.29,2,AU,bank_transfer,true
ORD-137489,2025-09-17,CUST-00957,Fashion,Wool Socks,19.66,10,GB,bank_transfer,false
ORD-120219,24/11/2025,CUST-09485,Sports,Cycling Gloves,100.65,2,CA,apple_pay,false
ORD-126502,2024-08-13,CUST-05039,Sports,Yoga Mat,100.34,1,AU,bank_transfer,false
ORD-149763,19/03/2024,CUST-04887,Home & Kitchen,Cast Iron Pan,33.62,1,SG,card,false
ORD-128510,2025-02-01,CUST-06227,Books,Atomic Habits,32.23,2,US,bank_transfer,false
ORD-116722,2024-07-26,CUST-03666,HOME & KITCHEN,Air Fryer,103.61,3,AU,apple_pay,false
ORD-113058,2024-12-19,CUST-07537,Beauty,Face Mask,25.09,1,GB,,false
ORD-135473,15 Dec 2025,CUST-03177,Fashion,Wool Socks,91.04,2,AU,paypal,false
ORD-124472,23/11/2024,CUST-01503,Home & Kitchen,Storage Boxes,28.49,1,DE,card,false
ORD-113764,2025-05-04,CUST-04752,Electronics,Bluetooth Speaker,121.55,2,IN,bank_transfer,false
ORD-132169,2024-09-28,CUST-03292,Beauty,Nail Kit,45.65,4,CA,apple_pay,false
ORD-137303,2024-12-04,CUST-04175,Books,The Pragmatic Programmer,40.34,2,IN,card,false
ORD-119431,2025-12-03,CUST-02267,Home & Kitchen,Knife Set,144.11,1,CA,paypal,false
ORD-103031,2025-01-24,CUST-07942,Toys,RC Car,33.96,2,IN,apple_pay,false
ORD-129507,22/10/2024,CUST-09943,Fashion,Wool Socks,71.35,3,NZ,card,false
ORD-106004,19/05/2025,CUST-02781,Home & Kitchen,Coffee Grinder,110.58,4,SG,apple_pay,true
ORD-132601,2024-06-05,CUST-05770,Books,The Pragmatic Programmer,40.6,1,SG,paypal,false
ORD-124588,2024-12-02,CUST-03832,Books,Deep Work,17.11,1,CA,apple_pay,false
ORD-116320,09/05/2025,CUST-11223,Grocery,Green Tea,12.5,500,AU,paypal,false
ORD-112617,09/03/2025,CUST-06472,Electronics,Wireless Earbuds,175.02,1,US,card,false
ORD-121849,2024-08-21,CUST-05681,Fashion,Cotton T-Shirt,19.35,1,CA,bank_transfer,false
ORD-124981,2024-04-09,CUST-04353,Fashion,Denim Jacket,58.03,2,CA,paypal,false
ORD-129067,2024-12-29,CUST-08682,Sports,Water Bottle,23.22,1,DE,card,false
ORD-121828,2025-10-14,CUST-00339,Sports,Resistance Bands,63.31,1,AU,bank_transfer,false
ORD-127866,2024-03-29,CUST-03060,Sports,Cycling Gloves,113.89,1,IN,bank_transfer,false
ORD-132677,09/10/2024,CUST-08801,Grocery,Green Tea,31.99,4,SG,,false
ORD-120717,2025-11-05,CUST-03435,Grocery,Dark Chocolate,13.11,5,CA,paypal,false
ORD-131926,2025-06-05,CUST-00818,Grocery,Green Tea,25.07,2,US,paypal,false
ORD-129439,24 Aug 2025,CUST-07792,Home & Kitchen,Coffee Grinder,112.46,2,IN,apple_pay,true
ORD-110293,01/10/2024,CUST-07842,Toys,Plush Bear,11.89,1,US,apple_pay,false
ORD-111455,2025-02-18,CUST-07230,Toys,RC Car,10.83,1,SG,card,false
ORD-116522,2024-12-02,CUST-03110,Fashion,Running Shoes,33.95,1,CA,card,false
ORD-132553,2025-02-01,CUST-09819,Books,Atomic Habits,27.01,2,SG,card,false
ORD-109879,2024-06-30,CUST-10481,Toys,Puzzle 1000pc,10.11,1,US,,false
ORD-111760,2025-05-29,CUST-11201,Home & Kitchen,Coffee Grinder,108.06,1,GB,card,false
ORD-111526,2024-09-03,CUST-03723,electronics,Mechanical Keyboard,69.94,1,AU,bank_transfer,false
ORD-141785,2024-12-28,CUST-05034,Toys,Building Blocks,88.63,1,CA,bank_transfer,false
ORD-143962,06/10/2024,CUST-03889,Electronics,Wireless Earbuds,188.1,2,CA,bank_transfer,false
ORD-127185,28/08/2025,CUST-03429,Sports,Yoga Mat,88.27,4,GB,paypal,false
ORD-127079,03/03/2024,CUST-02751,Fashion,Leather Belt,105.34,3,IN,bank_transfer,false
ORD-143253,25/11/2024,CUST-08693,Fashion,Denim Jacket,74.58,5,DE,apple_pay,false
ORD-145998,2024-05-06,CUST-00467,Grocery,Green Tea,22.09,3,NZ,paypal,false
ORD-110576,2024-02-13,CUST-04586,Sports,Cycling Gloves,51.63,1,US,apple_pay,false
ORD-148312,21/08/2024,CUST-06918,Fashion,Cotton T-Shirt,24.02,1,DE,bank_transfer,false
ORD-102919,2024-01-23,CUST-11270,Beauty,Vitamin C Serum,73.09,4,GB,paypal,false
ORD-112988,2024-03-12,CUST-01010,Home & Kitchen,Cast Iron Pan,157.43,1,DE,apple_pay,false
ORD-145692,19 May 2024,CUST-01076,Books,Data Science Handbook,22.1,2,NZ,bank_transfer,true
ORD-141572,13 Aug 2024,CUST-06327,Electronics,Bluetooth Speaker,222.09,2,IN,paypal,false
ORD-147422,2025-03-15,CUST-00083,Electronics,Bluetooth Speaker,237.1,1,IN,card,false
ORD-121107,05/04/2025,CUST-10464,Beauty,Lip Balm,59.75,1,AU,bank_transfer,false
ORD-143146,27 May 2024,CUST-05413,Beauty,Lip Balm,65.14,1,SG,bank_transfer,false
ORD-131292,08 Nov 2025,CUST-04474,Sports,Cycling Gloves,46.01,3,CA,apple_pay,false
ORD-121944,2025-01-23,CUST-10540,Sports,Cycling Gloves,88.81,1,US,paypal,false
ORD-144156,2024-01-23,CUST-00775,Home & Kitchen,Cast Iron Pan,120.39,1,AU,card,false
ORD-102437,2024-02-14,CUST-06891,Sports,Resistance Bands,23.39,1,US,bank_transfer,false
ORD-144063,2024-07-21,CUST-10624,Electronics,USB-C Charger,230.23,1,SG,apple_pay,false
ORD-133921,2025-09-08,CUST-07800,Books,Sapiens,44.46,1,IN,bank_transfer,false
ORD-142243,31/07/2025,CUST-02776,Home & Kitchen,Air Fryer,157.43,3,AU,paypal,false
ORD-103201,2024-04-29,CUST-02357,Grocery,Green Tea,37.25,2,NZ,apple_pay,false
ORD-115201,25/12/2024,CUST-00766,Electronics,4K Webcam,38.58,1,IN,apple_pay,false
ORD-131052,21/07/2024,CUST-08326,Electronics,Bluetooth Speaker,75.0,2,NZ,card,false
ORD-105850,14/07/2024,CUST-06235,Grocery,Dark Chocolate,24.87,1,GB,bank_transfer,false
ORD-133439,2025-03-29,CUST-06385,Electronics,Mechanical Keyboard,98.48,2,AU,paypal,false
ORD-126616,2025-12-19,CUST-08220,Sports,Dumbbell Set,124.05,5,SG,bank_transfer,false
ORD-105903,19/05/2025,CUST-06330,Beauty,Lip Balm,21.06,1,SG,bank_transfer,false
ORD-146435,2025-09-15,CUST-03658,Fashion,Cotton T-Shirt,113.15,1,US,bank_transfer,false
ORD-113181,2024-07-03,CUST-05088,Sports,Yoga Mat,125.6,3,GB,paypal,false
ORD-101065,04/04/2025,CUST-11896,Beauty,Lip Balm,8.77,1,SG,bank_transfer,false
ORD-115683,2024-11-18,CUST-05601,Electronics,4K Webcam,195.89,1,AU,paypal,false
ORD-123449,2025-02-26,CUST-09595,Electronics,Wireless Earbuds,144.8,1,CA,card,false
ORD-140655,2024-04-10,CUST-03798,Fashion,Wool Socks,43.31,2,AU,bank_transfer,false
ORD-122654,11/05/2025,CUST-01188,Electronics,Wireless Earbuds,208.98,4,IN,card,false
ORD-112230,2024-06-01,CUST-01851,Books,Data Science Handbook,22.17,2,SG,bank_transfer,false
ORD-144744,2025-09-13,CUST-05264,Fashion,Wool Socks,41.38,2,DE,card,false
ORD-121143,14/01/2024,CUST-10493,Electronics,Bluetooth Speaker,206.76,1,AU,card,false
ORD-101058,2024-08-21,CUST-03611,Electronics,Mechanical Keyboard,126.15,1,AU,bank_transfer,false
ORD-149331,2024-03-18,CUST-10964,Grocery,Dark Chocolate,39.55,1,IN,card,false
ORD-121369,2025-12-29,CUST-02115,Grocery,Olive Oil,29.98,1,NZ,paypal,false
ORD-108293,2024-04-07,CUST-11670,Beauty,Nail Kit,29.81,1,SG,paypal,false
ORD-124370,2024-01-10,CUST-03999,Sports,Resistance Bands,18.31,1,,bank_transfer,false
ORD-104773,13/07/2024,CUST-07006,Beauty,Nail Kit,31.63,2,GB,apple_pay,true
ORD-131971,2024-08-24,CUST-08807,Books,Atomic Habits,36.42,4,SG,paypal,false
ORD-145919,2024-04-21,CUST-10821,Fashion,Wool Socks,27.33,250,DE,card,false
ORD-110502,06/02/2025,CUST-04242,Books,Sapiens,21.8,1,SG,card,false
ORD-107694,19 Aug 2025,CUST-00285,Toys,Puzzle 1000pc,47.48,5,US,apple_pay,false
ORD-110447,2025-06-03,CUST-04709,Grocery,Olive Oil,35.33,4,GB,bank_transfer,false
ORD-134585,21/08/2024,CUST-11873,Grocery,Pasta Pack,18.69,2,CA,bank_transfer,false
ORD-144811,2025-01-20,CUST-04652,Sports,Yoga Mat,117.12,4,AU,apple_pay,false
ORD-149887,2025-01-22,CUST-09913,Toys,RC Car,18.73,1,SG,apple_pay,false
ORD-136612,2024-10-21,CUST-01537,Electronics,4K Webcam,226.11,1,CA,apple_pay,false
ORD-132208,2024-10-04,CUST-02466,Home & Kitchen,Coffee Grinder,175.68,1,AU,bank_transfer,false
ORD-120862,2025-09-28,CUST-04122,Fashion,Wool Socks,103.73,4,CA,card,true
ORD-149290,2025-07-06,CUST-00048,Books,Sapiens,17.24,1,DE,card,false
ORD-107705,2025-10-09,CUST-04978,Fashion,Wool Socks,116.33,1,IN,card,false
ORD-101104,2025-08-19,CUST-03061,Electronics,Mechanical Keyboard,93.17,3,SG,card,false
ORD-105720,2024-09-08,CUST-11506,Fashion,Denim Jacket,16.77,1,CA,card,false
ORD-124548,2024-08-29,CUST-11526,Electronics,Mechanical Keyboard,99.19,1,SG,apple_pay,false
ORD-119849,13 Jan 2025,CUST-06827,Electronics,Mechanical Keyboard,73.74,1,GB,card,false
ORD-121952,11/12/2024,CUST-00894,Toys,RC Car,6.11,1,SG,bank_transfer,false
ORD-106099,2025-11-28,CUST-03010,Grocery,Olive Oil,19.3,1,GB,apple_pay,false
ORD-140256,2025-05-12,CUST-05661,Books,Sapiens,25.38,1,CA,apple_pay,false
ORD-120529,2024-06-01,CUST-10381,Books,Deep Work,28.97,2,,apple_pay,false
ORD-111270,2024-05-09,CUST-10532,Grocery,Pasta Pack,23.63,1,IN,card,false
ORD-114960,2024-10-24,CUST-07452,Home & Kitchen,Coffee Grinder,22.15,1,SG,paypal,false
ORD-104148,2025-05-26,CUST-02709,Sports,Dumbbell Set,133.8,2,AU,apple_pay,false
ORD-144343,2024-02-26,CUST-09918,Sports,Cycling Gloves,128.92,1,US,apple_pay,false
ORD-110928,2025-10-14,CUST-02650,Home & Kitchen,Storage Boxes,80.69,1,GB,apple_pay,false
ORD-146293,2025-02-16,CUST-09283,Toys,Plush Bear,71.66,1,IN,bank_transfer,false
ORD-117324,2024-03-20,CUST-10762,Beauty,Lip Balm,68.48,2,AU,bank_transfer,false
ORD-131776,2024-03-18,CUST-01188,Electronics,Bluetooth Speaker,37.75,2,US,apple_pay,false
ORD-105624,2025-09-29,CUST-05094,Electronics,4K Webcam,127.36,1,DE,card,false
ORD-119932,28/09/2024,CUST-10394,Grocery,Pasta Pack,38.09,1,GB,paypal,false
ORD-146923,26/01/2025,CUST-07117,Toys,Building Blocks,27.19,1,DE,paypal,false
ORD-147150,2025-07-03,CUST-02233,Electronics,Bluetooth Speaker,78.43,1,NZ,apple_pay,false
ORD-141396,2024-04-02,CUST-04485,Books,Atomic Habits,13.37,1,DE,bank_transfer,false
ORD-132557,2024-07-31,CUST-02429,Toys,RC Car,38.12,1,AU,,false
ORD-100729,2025-10-26,CUST-05251,Grocery,Coffee Beans,30.14,2,US,paypal,false
ORD-114798,2024-09-04,CUST-05443,Beauty,Hair Dryer,72.58,1,SG,apple_pay,false
ORD-147785,2024-10-11,CUST-10772,Toys,RC Car,38.51,2,AU,bank_transfer,false
ORD-146133,09/03/2025,CUST-01828,Beauty,Face Mask,39.26,1,SG,bank_transfer,true
ORD-108400,2024-09-24,CUST-01561,Toys,Building Blocks,40.59,2,DE,apple_pay,false
ORD-108987,2025-07-13,CUST-03356,Grocery,Dark Chocolate,29.08,3,SG,apple_pay,false
ORD-103409,2024-04-27,CUST-10398,Sports,Resistance Bands,79.8,2,DE,card,false
ORD-140263,2025-04-18,CUST-04736,Home & Kitchen,Knife Set,86.46,1,US,card,false
ORD-125279,2024-01-28,CUST-00595,Beauty,Nail Kit,15.05,2,NZ,,false
ORD-100521,25/07/2024,CUST-05596,Electronics,Mechanical Keyboard,152.81,2,AU,bank_transfer,false
ORD-117832,2025-10-21,CUST-11103,Electronics,USB-C Charger,99.18,1,GB,paypal,false
ORD-109907,2025-03-30,CUST-06070,Books,Data Science Handbook,37.23,2,US,paypal,false
ORD-119565,2024-08-30,CUST-02288,Fashion,Cotton T-Shirt,114.65,3,DE,bank_transfer,false
ORD-121095,2025-09-06,CUST-11281,Home & Kitchen,Knife Set,93.61,1,CA,bank_transfer,false
ORD-129047,2025-09-27,CUST-10908,Fashion,Running Shoes,73.27,2,DE,paypal,false
ORD-140149,2025-01-19,CUST-11241,Books,Atomic Habits,37.97,2,GB,apple_pay,true
ORD-140418,10/09/2025,CUST-11449,Grocery,Pasta Pack,35.12,3,AU,paypal,false
ORD-105776,2024-12-08,CUST-09581,Beauty,Hair Dryer,7.52,1,CA,card,false
ORD-107481,2024-02-04,CUST-07275,Home & Kitchen,Coffee Grinder,143.87,3,IN,apple_pay,false
ORD-110334,2024-05-28,CUST-11684,Fashion,Cotton T-Shirt,86.93,3,AU,bank_transfer,false
ORD-112811,25/08/2024,CUST-05233,Fashion,Denim Jacket,58.12,1,GB,bank_transfer,true
ORD-137759,25/12/2025,CUST-06635,beauty,Lip Balm,7.47,5,CA,card,false
ORD-106611,08/01/2025,CUST-09883,Sports,Yoga Mat,95.19,10,IN,card,false
ORD-114694,2024-07-24,CUST-09789,Home & Kitchen,Coffee Grinder,116.45,3,DE,bank_transfer,false
ORD-145157,07/09/2024,CUST-10112,Home & Kitchen,Cast Iron Pan,96.57,1,GB,bank_transfer,false
ORD-120438,2024-08-30,CUST-02326,Home & Kitchen,Storage Boxes,115.31,1,NZ,paypal,false
ORD-121438,2024-04-24,CUST-01471,Sports,Yoga Mat,81.75,1,US,paypal,false
ORD-102773,2024-08-05,CUST-11877,Books,Atomic Habits,31.36,1,SG,card,true
ORD-124860,28 Mar 2024,CUST-02561,Books,Sapiens,24.44,1,SG,bank_transfer,false
ORD-102529,2024-07-08,CUST-01060,Books,Data Science Handbook,33.24,1,US,apple_pay,false
ORD-137451,2024-12-09,CUST-09339,Electronics,Wireless Earbuds,130.77,2,AU,paypal,false
ORD-149124,2024-07-28,CUST-05640,Sports,Yoga Mat,102.14,1,GB,paypal,false
ORD-120225,2024-10-18,CUST-08042,Home & Kitchen,Air Fryer,70.63,3,SG,apple_pay,false
ORD-101109,23/08/2025,CUST-10880,Grocery,Olive Oil,15.83,4,US,card,true
ORD-149473,2024-01-21,CUST-05295,Electronics,Mechanical Keyboard,247.26,3,DE,apple_pay,false
ORD-107587,2024-04-11,CUST-00529,Sports,Resistance Bands,122.52,1,NZ,bank_transfer,false
ORD-114624,2024-12-10,CUST-02556,Grocery,Green Tea,36.29,1,GB,apple_pay,false
ORD-129672,2024-12-19,CUST-05707,HOME & KITCHEN,Knife Set,176.77,3,IN,bank_transfer,false
ORD-125146,2025-06-16,CUST-05025,Books,Sapiens,31.97,1,IN,bank_transfer,false
ORD-136036,2025-06-10,CUST-06362,Toys,Puzzle 1000pc,64.83,3,DE,card,false
ORD-122101,2024-06-30,CUST-06585,Beauty,Hair Dryer,47.19,1,SG,card,false
ORD-138502,11 Apr 2024,CUST-01957,Electronics,USB-C Charger,180.1,1,US,apple_pay,false
ORD-142648,2025-09-07,CUST-10078, Books ,Atomic Habits,35.64,2,NZ,card,false
ORD-133080,2025-04-20,CUST-00344,Home & Kitchen,Air Fryer,58.87,1,SG,card,false
ORD-131536,2024-03-10,CUST-10912,Grocery,Olive Oil,17.11,1,US,bank_transfer,false
ORD-115150,2025-03-05,CUST-06481,Toys,Plush Bear,81.94,1,NZ,paypal,false
ORD-122086,2024-07-24,CUST-07506,Home & Kitchen,Air Fryer,164.05,1,IN,bank_transfer,false
ORD-120251,17/11/2024,CUST-01920,Electronics,Bluetooth Speaker,188.15,1,CA,card,false
ORD-108862,2024-05-14,CUST-06616,Grocery,Coffee Beans,20.3,1,IN,bank_transfer,false
ORD-123972,24 Jun 2025,CUST-01121,Fashion,Running Shoes,75.28,3,CA,card,false
ORD-146777,2025-01-01,CUST-05902,Beauty,Lip Balm,6.73,4,NZ,bank_transfer,false
ORD-129921,2025-12-05,CUST-09445,Home & Kitchen,Coffee Grinder,165.57,1,CA,apple_pay,true
ORD-115784,2024-01-08,CUST-02958,Home & Kitchen,Cast Iron Pan,112.31,2,IN,card,false
ORD-117250,2025-12-14,CUST-07818,Beauty,Nail Kit,23.26,2,NZ,paypal,false
ORD-126855,2024-09-25,CUST-08221,Sports,Yoga Mat,70.45,1,AU,card,false
ORD-104195,2025-07-07,CUST-08312,Sports,Yoga Mat,19.21,1,GB,card,false
ORD-108881,2025-10-26,CUST-11827,Home & Kitchen,Cast Iron Pan,79.03,2,NZ,apple_pay,false
ORD-138321,2024-03-13,CUST-11864,Home & Kitchen,Cast Iron Pan,136.03,1,NZ,bank_transfer,false
ORD-127357,2024-08-04,CUST-08571,Home & Kitchen,Air Fryer,137.96,1,NZ,,false
ORD-129363,2024-02-06,CUST-00021,Grocery,Green Tea,20.12,1,NZ,bank_transfer,false
ORD-122636,29/10/2025,CUST-03274,Home & Kitchen,Storage Boxes,79.85,5,SG,card,false
ORD-126204,2024-02-14,CUST-02641,Toys,Puzzle 1000pc,12.74,1,IN,paypal,false
ORD-104786,23/01/2024,CUST-06413,Books,Data Science Handbook,38.09,1,US,paypal,false
ORD-136359,2024-11-15,CUST-06661,home & kitchen,Air Fryer,89.68,2,NZ,card,false
ORD-108426,2025-08-24,CUST-03040,Sports,Cycling Gloves,32.59,2,NZ,bank_transfer,false
ORD-108755,15/07/2025,CUST-07092,Beauty,Vitamin C Serum,55.32,2,CA,paypal,false
ORD-114709,15/10/2025,CUST-05108,Electronics,USB-C Charger,17.2,2,DE,card,false
ORD-121639,2025-03-15,CUST-10820,Sports,Yoga Mat,133.61,1,CA,bank_transfer,false
ORD-144221,2025-07-13,CUST-11664,Fashion,Running Shoes,107.26,1,CA,card,false
ORD-107794,04 Sep 2024,CUST-04020,Grocery,Pasta Pack,31.43,5,US,apple_pay,false
ORD-140194,16 Feb 2025,CUST-04616,Sports,Yoga Mat,12.44,1,DE,apple_pay,false
ORD-120234,2024-12-08,CUST-04794,Beauty,Vitamin C Serum,45.71,1,GB,apple_pay,false
ORD-125396,01/04/2024,CUST-01482,Books,Atomic Habits,36.91,1,IN,card,false
ORD-148231,2024-11-29,CUST-01828,Toys,Puzzle 1000pc,21.38,1,CA,paypal,false
ORD-109943,28/08/2025,CUST-02935,Books,The Pragmatic Programmer,24.17,1,AU,apple_pay,false
ORD-125122,2025-09-16,CUST-09606,Sports,Water Bottle,34.69,2,NZ,paypal,false
ORD-137099,2024-10-04,CUST-05647,Beauty,Vitamin C Serum,45.33,3,US,bank_transfer,false
ORD-142075,2024-07-31,CUST-08624,Fashion,Running Shoes,95.42,1,GB,apple_pay,false
ORD-139622,13/07/2024,CUST-11509,Beauty,Face Mask,67.85,1,CA,paypal,false
ORD-108585,28 Sep 2025,CUST-07186,Sports,Resistance Bands,139.18,1,DE,paypal,false
ORD-102342,2025-01-12,CUST-09835,Toys,Building Blocks,62.5,4,DE,paypal,false
ORD-132801,2025-09-21,CUST-08155,Fashion,Cotton T-Shirt,22.17,1,GB,card,false
ORD-148738,03/04/2025,CUST-01742,Electronics,Wireless Earbuds,76.4,1,SG,apple_pay,false
ORD-105214,06/07/2025,CUST-08820,Home & Kitchen,Cast Iron Pan,37.18,1,US,paypal,false
ORD-112601,2024-11-04,CUST-00554,Home & Kitchen,Cast Iron Pan,79.89,1,NZ,apple_pay,false
ORD-118829,2024-02-27,CUST-06135,Grocery,Pasta Pack,15.74,1,AU,card,false
ORD-134157,20 Jul 2025,CUST-08124,Sports,Dumbbell Set,98.85,1,CA,apple_pay,false
ORD-102422,2024-07-22,CUST-07721,Toys,Puzzle 1000pc,13.29,2,NZ,card,false
ORD-117963,2025-08-14,CUST-02129,Electronics,Mechanical Keyboard,117.99,1,US,card,false
ORD-114957,10/06/2025,CUST-09785,Fashion,Leather Belt,115.08,1,CA,card,false
ORD-148670,2024-10-30,CUST-00098,Grocery,Dark Chocolate,34.44,1,GB,card,false
ORD-126282,2025-03-31,CUST-10009,Fashion,Cotton T-Shirt,71.51,1,DE,bank_transfer,false
ORD-123429,06/08/2024,CUST-11331,Books,Deep Work,31.72,1,NZ,apple_pay,false
ORD-104524,2025-11-10,CUST-11383,Beauty,Hair Dryer,16.07,2,GB,apple_pay,false
ORD-141919,2024-08-14,CUST-07364,Beauty,Vitamin C Serum,67.0,1,SG,bank_transfer,false
ORD-147362,09/09/2025,CUST-09337,Fashion,Cotton T-Shirt,36.13,1,US,apple_pay,false
ORD-123726,2024-08-04,CUST-01640,Home & Kitchen,Air Fryer,128.41,2,IN,apple_pay,false
ORD-128831,2024-05-13,CUST-11023,Beauty,Vitamin C Serum,66.85,1,GB,apple_pay,false
ORD-130282,31/07/2025,CUST-03762,Fashion,Wool Socks,52.79,1,DE,card,false
ORD-101006,2024-05-20,CUST-09639,Toys,Board Game,61.26,1,DE,bank_transfer,true
ORD-134893,2025-11-06,CUST-04074,Electronics,Wireless Earbuds,64.34,1,GB,bank_transfer,false
ORD-132984,2024-12-06,CUST-05707,Toys,RC Car,9.21,2,AU,bank_transfer,false
ORD-117293,31/07/2024,CUST-09705,Home & Kitchen,Cast Iron Pan,97.57,3,IN,bank_transfer,false
ORD-105423,2025-09-03,CUST-08088,Toys,RC Car,16.42,1,NZ,card,true
ORD-106854,2024-04-27,CUST-01634,Sports,Cycling Gloves,106.74,1,CA,bank_transfer,false
ORD-125940,2025-05-02,CUST-10445,Electronics,4K Webcam,30.32,2,AU,bank_transfer,false
ORD-105698,27/10/2025,CUST-05332,Grocery,Coffee Beans,10.39,2,CA,bank_transfer,false
ORD-129051,2024-08-20,CUST-02398,Toys,RC Car,50.49,2,DE,paypal,false
ORD-133408,2024-01-29,CUST-03606,Electronics,Mechanical Keyboard,84.12,1,GB,card,false
ORD-134223,2025-04-17,CUST-08461,Fashion,Leather Belt,101.09,1,GB,card,false
ORD-122135,2024-09-18,CUST-05139,Grocery,Dark Chocolate,31.14,3,GB,apple_pay,false
ORD-147106,2024-11-21,CUST-08613,Beauty,Lip Balm,36.25,3,NZ,bank_transfer,false
ORD-116635,2025-03-10,CUST-10806,ELECTRONICS,Bluetooth Speaker,94.92,3,SG,card,false
ORD-131019,29/05/2025,CUST-09668,Books,The Pragmatic Programmer,16.59,3,AU,card,false
ORD-132328,17/06/2024,CUST-01276,Books,Sapiens,33.63,2,US,card,false
ORD-139145,2025-10-08,CUST-03945,Grocery,Green Tea,17.87,2,CA,card,false
ORD-144089,2024-09-19,CUST-04842,Sports,Dumbbell Set,17.48,2,SG,paypal,false
ORD-124814,11 Apr 2025,CUST-03553,Sports,Resistance Bands,37.6,1,GB,card,false
ORD-117553,27 Oct 2025,CUST-03574,Electronics,4K Webcam,56.63,1,GB,card,false
ORD-107969,2025-08-26,CUST-03271,Home & Kitchen,Air Fryer,124.62,1,AU,bank_transfer,false
ORD-124169,2024-02-24,CUST-05812,Home & Kitchen,Coffee Grinder,155.31,1,IN,paypal,false
ORD-144307,2024-10-02,CUST-01903,Fashion,Running Shoes,98.09,1,IN,apple_pay,false
ORD-134545,2024-05-11,CUST-00163,Sports,Cycling Gloves,53.15,1,IN,card,false
ORD-145923,2025-09-10,CUST-04017,Grocery,Dark Chocolate,32.65,2,SG,apple_pay,false
ORD-107476,2025-01-18,CUST-02902,Electronics,Mechanical Keyboard,94.55,1,US,paypal,false
ORD-123307,03 Apr 2024,CUST-08556,Beauty,Nail Kit,42.0,2,US,bank_transfer,true
ORD-133822,2024-02-06,CUST-02374,Books,Atomic Habits,22.98,2,DE,bank_transfer,false
ORD-123813,2025-12-19,CUST-09129,Books,Atomic Habits,38.67,1,DE,card,false
ORD-142974,2025-01-14,CUST-07083,Home & Kitchen,Air Fryer,80.55,1,US,bank_transfer,false
ORD-100646,2024-01-15,CUST-05961,Fashion,Running Shoes,56.22,1,CA,paypal,true
ORD-140787,05/08/2024,CUST-05999,Toys,Plush Bear,32.11,1,NZ,card,false
ORD-105206,2024-11-05,CUST-02320,Books,Sapiens,36.52,1,DE,bank_transfer,false
ORD-134497,2024-08-18,CUST-05334,Fashion,Denim Jacket,117.79,1,SG,paypal,false
ORD-122248,2025-05-15,CUST-03993,Fashion,Leather Belt,94.51,1,SG,bank_transfer,false
ORD-118332,2024-03-26,CUST-00116,books,The Pragmatic Programmer,14.25,1,AU,paypal,false
ORD-119510,20 Aug 2024,CUST-01219,Fashion,Wool Socks,80.78,2,DE,bank_transfer,false
ORD-113112,2024-06-21,CUST-05080,Fashion,Denim Jacket,118.2,1,NZ,paypal,false
ORD-142003,16/05/2024,CUST-08855,Fashion,Running Shoes,105.88,2,DE,bank_transfer,false
ORD-124097,2025-05-13,CUST-06857,Home & Kitchen,Coffee Grinder,98.97,1,IN,bank_transfer,false
ORD-115978,2025-11-02,CUST-04396,Electronics,Bluetooth Speaker,136.62,1,SG,paypal,false
ORD-121217,2024-04-22,CUST-07088,Fashion,Cotton T-Shirt,38.83,1,CA,apple_pay,false
ORD-128398,2025-02-08,CUST-04355,Sports,Yoga Mat,92.08,1,DE,paypal,false
ORD-143149,2025-10-28,CUST-06374,Fashion,Leather Belt,19.07,1,NZ,card,false
ORD-116680,2024-11-11,CUST-05580,FASHION,Denim Jacket,15.41,1,NZ,card,false
ORD-134203,2024-10-02,CUST-05030,Beauty,Vitamin C Serum,35.86,1,SG,apple_pay,false
ORD-108499,2024-10-05,CUST-00397,Beauty,Face Mask,7.82,10,GB,apple_pay,false
ORD-106690,2024-03-27,CUST-11585,Toys,RC Car,47.01,1,CA,bank_transfer,false
ORD-130133,29/05/2024,CUST-05990,Books,Sapiens,30.23,3,CA,apple_pay,false
ORD-143970,09/09/2024,CUST-05326,Grocery,Dark Chocolate,35.49,2,CA,paypal,false
ORD-148848,2024-07-14,CUST-03522,Beauty,Nail Kit,6.41,1,SG,apple_pay,false
ORD-128389,2024-12-25,CUST-10061,Electronics,USB-C Charger,56.89,1,AU,apple_pay,false
ORD-127656,13/07/2025,CUST-07711,Electronics,Bluetooth Speaker,140.98,2,SG,paypal,true
